time,temp
20:37:29,26.00
20:37:38,26.00
20:37:41,26.20
20:37:43,26.40
20:37:52,26.60
20:37:57,26.50
20:38:08,26.60
20:38:11,26.60
20:38:18,26.60
20:38:21,26.50
20:38:23,26.40
20:38:25,26.30
20:38:34,26.20
20:38:36,26.40
20:38:39,26.30
20:38:51,26.40
20:38:54,26.40
20:39:01,26.50
20:39:03,26.30
20:39:06,26.30
20:39:08,26.20
20:39:14,26.30
20:39:17,26.20
20:39:19,26.30
20:39:22,26.40
20:39:29,26.50
20:39:31,26.60
20:39:34,26.70
20:39:36,26.70
