time,temp
20:37:02,27.40
20:37:10,27.30
20:37:13,26.80
20:37:15,27.00
20:37:18,27.00
20:37:25,26.70
20:37:27,26.80
20:37:30,26.50
20:37:32,26.20
20:37:39,26.60
20:37:41,26.20
20:37:44,26.50
20:37:46,26.30
20:37:53,26.20
20:37:56,26.60
20:37:58,26.20
20:38:01,26.20
20:38:07,26.70
20:38:10,26.30
20:38:12,25.90
20:38:15,25.80
20:38:21,25.80
20:38:24,25.50
20:38:26,26.00
20:38:29,26.40
20:38:35,26.10
20:38:38,26.40
20:38:40,26.90
20:38:43,27.20
20:38:50,26.70
20:38:53,27.20
20:38:55,27.20
20:38:57,27.60
20:39:04,27.40
20:39:07,27.70
20:39:09,27.80
20:39:12,28.20
20:39:18,27.80
20:39:20,27.30
20:39:23,27.40
20:39:26,27.10
20:39:32,27.30
20:39:35,27.60
20:39:38,27.80
20:39:40,28.20
21:23:21,26.80
21:23:28,26.80
21:23:31,26.30
21:23:33,25.90
21:23:36,26.20
21:23:42,26.30
21:23:44,26.50
21:23:47,26.50
21:23:49,26.90
21:23:57,26.50
21:23:59,26.10
21:24:02,26.00
21:24:04,25.80
21:27:11,27.00
21:27:13,27.00
21:27:16,27.00
21:27:18,27.00
21:27:21,27.00
21:27:23,27.00
21:27:26,27.00
21:27:29,28.00
21:27:31,29.00
21:27:34,30.00
21:27:36,30.50
21:27:38,31.00
21:27:41,31.50
21:27:43,31.50
21:27:46,32.00
21:27:48,32.50
21:27:51,32.50
21:27:53,33.00
21:27:56,33.00
21:27:58,33.00
21:28:01,33.00
21:28:03,33.50
21:28:06,33.50
21:28:08,33.50
21:28:11,33.50
21:28:13,33.50
21:28:16,33.50
21:28:18,33.50
21:28:21,33.50
21:28:23,33.50
21:28:26,33.00
21:28:28,33.00
21:28:31,33.00
21:28:33,33.00
21:28:36,33.00
21:28:38,32.50
21:28:41,32.50
21:28:43,32.50
21:28:46,32.50
21:28:48,32.50
21:28:51,32.50
21:28:53,32.00
21:28:56,32.00
21:28:58,32.00
21:29:01,32.00
21:29:09,32.00
21:29:11,32.00
21:29:14,32.00
21:29:16,32.00
21:29:14,32.00
21:29:16,31.50
21:29:19,31.50
21:29:21,31.50
21:29:23,31.50
21:29:26,31.50
21:29:28,31.50
21:29:31,31.50
21:29:33,31.50
21:29:36,31.50
21:29:38,31.50
21:29:41,31.00
21:29:43,31.00
21:29:46,31.00
21:29:48,31.00
21:29:51,31.00
21:29:53,31.00
21:29:56,31.00
21:29:58,31.00
21:30:01,31.00
21:30:03,30.50
21:30:06,30.50
21:30:08,30.50
21:30:11,30.50
21:30:13,30.50
21:30:16,30.50
21:30:18,30.50
21:30:21,30.50
21:30:23,30.50
21:30:26,30.50
21:30:28,30.50
21:30:31,30.50
21:30:33,30.50
21:30:36,30.00
21:30:38,30.00
21:30:41,30.00
21:30:43,30.00
21:30:46,30.00
21:30:48,30.00
21:30:51,30.00
21:30:53,30.00
21:30:56,30.00
21:30:58,30.00
21:31:01,30.00
21:31:03,30.00
21:31:06,29.50
21:31:08,30.00
21:31:11,30.00
21:31:13,30.00
21:31:16,29.50
21:31:18,29.50
21:31:21,29.50
21:31:23,29.50
21:31:26,29.50
21:31:28,29.50
21:31:31,29.50
21:31:33,29.50
21:31:36,29.50
21:31:39,29.50
21:31:41,29.50
21:31:44,29.50
21:31:46,29.50
21:31:49,29.50
21:31:51,29.50
21:31:54,29.00
21:31:56,29.00
21:31:59,29.00
21:32:01,29.00
21:32:04,29.00
21:32:06,29.00
21:32:09,29.00
21:32:11,29.00
21:32:14,29.00
21:32:16,29.00
21:32:19,29.00
21:32:21,29.00
21:32:24,29.00
21:32:26,29.00
21:32:29,29.00
21:32:31,29.00
21:32:34,29.00
21:32:36,29.00
21:32:39,29.00
21:32:41,29.00
21:32:44,29.00
21:32:46,29.00
21:32:49,28.50
21:32:51,29.00
21:32:54,28.50
21:32:56,28.50
21:32:59,28.50
21:33:01,28.50
21:33:04,28.50
21:33:06,28.50
21:39:29,27.00
21:39:31,27.00
21:39:34,27.00
21:39:36,27.00
21:39:39,27.00
21:39:41,27.00
21:39:44,27.00
21:39:46,27.00
21:39:49,27.00
21:39:51,27.00
21:39:54,27.00
21:39:56,27.00
21:39:59,27.00
21:40:01,27.00
21:40:04,27.00
21:40:06,27.00
21:40:09,27.00
21:40:11,27.00
21:40:14,27.00
21:40:16,27.00
21:40:19,27.00
21:40:21,27.00
21:40:24,27.00
21:40:26,27.00
21:40:29,27.00
21:40:31,27.00
21:40:34,27.00
21:40:36,27.00
21:40:39,27.00
21:40:41,27.00
21:40:44,27.00
21:40:46,27.00
21:40:49,27.00
21:40:51,27.00
21:40:54,27.00
21:40:56,27.00
21:40:59,27.00
21:41:01,27.00
21:41:04,27.00
21:41:06,27.00
21:41:09,27.00
21:41:11,27.00
21:41:14,27.00
21:41:16,27.00
21:41:19,27.00
21:41:21,27.00
21:41:24,27.00
21:41:26,27.00
21:41:29,27.00
21:41:31,27.00
21:41:34,27.00
21:41:36,27.00
21:41:39,27.00
21:41:41,27.00
21:41:44,27.00
21:41:46,27.00
21:41:49,27.00
21:41:51,27.00
21:41:54,27.00
21:41:56,27.00
21:41:59,27.00
21:42:01,27.00
21:42:04,27.00
21:42:06,27.00
21:42:09,27.00
21:42:11,27.00
21:42:14,27.00
21:42:16,27.00
21:42:19,27.00
21:42:21,27.00
21:42:24,27.00
21:42:26,27.00
21:42:29,27.00
21:42:31,27.00
21:42:34,27.00
21:42:36,27.00
21:42:39,27.00
21:47:05,27.00
21:47:08,27.00
21:47:10,27.00
21:47:13,27.00
21:47:15,27.00
21:47:18,27.00
21:47:20,27.00
21:47:23,27.00
21:47:25,27.00
21:47:28,28.50
21:47:30,29.50
21:48:13,30.00
21:48:15,30.00
21:48:18,30.00
21:48:20,30.00
21:48:18,30.00
21:48:20,30.00
21:48:23,30.00
21:48:25,30.00
21:48:23,30.00
21:48:25,30.00
21:48:28,29.50
21:48:30,30.00
21:48:28,29.50
21:48:30,29.50
21:48:33,29.50
21:48:35,29.50
21:48:38,29.50
21:48:40,29.50
21:48:43,29.50
21:48:45,29.50
21:48:48,29.50
21:48:50,29.50
21:55:34,27.50
21:55:37,27.00
21:55:39,27.00
21:55:42,27.00
21:55:44,27.00
21:55:47,27.00
21:55:49,27.00
21:55:52,27.00
21:55:54,27.00
21:55:57,27.00
21:55:59,27.50
21:56:02,28.50
21:56:04,29.50
21:56:07,30.00
21:56:09,30.50
21:56:12,31.50
21:56:14,31.50
21:56:17,32.00
21:56:19,32.00
21:56:22,32.00
21:56:24,32.00
21:56:27,32.00
21:56:29,32.00
21:56:32,32.00
21:56:34,32.00
21:56:37,31.50
21:56:39,31.50
21:56:42,31.50
21:56:44,31.50
21:56:42,31.50
21:56:44,31.50
21:56:47,31.50
21:56:49,31.50
21:56:47,31.50
21:56:49,31.50
21:56:52,31.50
21:56:54,31.50
21:56:54,31.50
21:56:56,31.00
21:56:59,31.00
21:57:01,31.00
21:57:04,31.00
21:57:06,31.00
21:57:09,31.00
21:57:12,31.00
21:57:14,30.50
21:57:17,31.00
21:57:19,30.50
21:57:22,30.50
21:57:24,30.50
21:57:27,30.50
21:57:29,30.50
21:57:32,30.50
21:57:34,30.50
21:57:37,30.50
21:57:39,30.50
21:59:36,29.00
21:59:39,29.00
21:59:41,29.00
21:59:44,29.00
21:59:46,29.00
21:59:49,29.00
21:59:51,29.00
21:59:54,29.00
21:59:56,29.00
21:59:59,28.50
22:00:01,29.00
22:00:04,29.00
22:00:06,29.50
22:00:09,30.00
22:00:11,31.00
22:00:14,31.50
22:00:16,31.50
22:00:19,32.00
22:00:21,32.50
22:00:24,32.50
22:00:26,33.00
22:00:29,33.00
22:00:31,33.00
22:00:34,33.00
22:00:36,33.00
22:00:39,33.00
22:00:41,33.00
22:00:44,32.50
22:00:46,32.50
22:00:51,32.50
22:00:54,32.50
22:00:56,32.50
22:00:59,32.50
22:01:01,32.50
22:01:04,32.50
22:01:06,32.00
22:01:08,32.00
22:01:11,32.00
22:01:14,32.00
22:01:16,32.00
22:01:19,32.00
22:01:21,31.50
22:01:24,31.50
22:01:26,31.50
22:01:29,31.50
22:01:31,31.50
22:01:34,31.50
22:01:36,31.50
22:01:39,31.50
22:01:41,31.50
22:01:44,31.50
22:01:46,31.50
22:01:49,31.00
22:01:51,31.00
22:01:54,31.00
22:01:56,31.00
22:01:59,31.00
22:02:01,31.00
22:02:04,31.00
22:02:06,31.00
22:02:09,31.00
22:02:11,31.00
22:02:14,31.00
22:02:16,31.00
22:02:19,31.00
22:02:21,30.50
22:02:24,30.50
22:02:26,30.50
22:02:29,30.50
22:02:31,30.50
22:02:34,30.50
22:02:36,30.50
22:02:39,30.50
22:02:41,30.50
