time,temp
20:12:17,32.20
20:12:32,32.20
20:12:32,32.30
20:12:32,32.20
20:12:45,32.10
20:12:45,32.30
20:12:45,32.20
20:13:01,32.10
20:13:15,32.20
20:13:15,32.20
20:13:15,32.30
20:13:28,32.40
20:13:28,32.30
20:13:42,32.30
20:13:42,32.20
20:13:42,32.40
20:13:42,32.60
20:13:57,32.70
20:13:57,32.60
20:13:57,32.50
20:13:57,32.30
20:14:12,32.30
20:14:12,32.30
20:14:25,32.40
20:14:25,32.60
20:26:31,32.60
20:26:31,32.50
20:26:31,32.40
20:26:46,32.20
20:26:46,32.30
20:27:00,32.10
20:27:00,31.90
20:27:00,31.70
20:27:14,31.70
20:27:14,31.80
20:27:14,31.70
20:27:27,31.80
20:27:27,31.70
20:27:27,31.60
20:32:05,31.20
20:32:08,31.20
20:32:15,31.10
20:32:18,31.10
20:32:23,30.90
20:32:29,30.90
20:32:31,30.90
20:32:34,30.90
20:32:37,30.90
20:32:48,30.70
20:32:51,30.80
20:32:57,30.90
20:33:05,31.00
20:33:11,30.90
20:33:14,31.10
20:33:16,31.30
20:33:19,31.20
20:33:32,31.20
20:33:39,31.10
20:33:44,31.20
20:33:46,31.20
20:33:58,31.10
20:34:00,31.20
20:34:09,31.10
20:34:11,31.10
20:34:14,31.20
20:34:24,31.10
20:34:27,30.90
20:34:42,30.90
20:34:55,31.00
20:34:57,31.10
20:35:06,31.20
20:35:09,31.30
20:35:11,31.20
20:35:20,31.30
20:35:22,31.30
20:35:25,31.40
20:35:32,31.50
20:35:35,31.40
20:35:37,31.50
20:35:40,31.40
20:35:47,31.40
20:35:50,31.60
20:35:52,31.50
20:35:55,31.70
20:36:01,31.60
20:36:06,31.70
20:36:09,31.70
20:36:16,31.80
20:36:23,31.70
20:36:32,31.70
20:36:37,31.80
20:36:44,32.00
20:36:47,32.00
20:36:52,31.90
20:37:01,31.90
20:37:03,32.00
20:37:06,32.10
20:37:16,32.00
20:37:19,31.90
20:37:21,31.90
20:37:29,31.90
20:37:31,31.90
20:37:33,31.70
20:37:36,31.70
20:37:42,31.60
20:37:45,31.70
20:37:50,31.80
20:38:04,31.60
20:38:11,31.70
20:38:14,31.50
20:38:16,31.60
20:38:18,31.60
20:38:25,31.40
20:38:30,31.30
20:38:32,31.30
20:38:39,31.40
20:38:41,31.40
20:38:44,31.40
20:38:46,31.40
20:38:58,31.50
20:39:01,31.60
20:39:07,31.50
20:39:10,31.40
20:39:12,31.40
20:39:15,31.20
20:39:24,31.30
20:39:29,31.20
20:39:38,31.10
20:39:43,31.00
