time,temp
19:55:44,26.10
19:55:44,26.10
19:55:44,26.30
19:55:57,26.40
19:55:57,26.40
19:55:57,26.30
19:56:12,26.30
19:56:12,26.40
19:56:12,26.30
19:56:12,26.10
19:56:26,25.90
19:56:26,25.90
19:56:26,26.00
19:56:26,26.10
19:56:40,26.00
19:56:40,26.10
19:56:40,26.10
19:56:54,26.10
19:56:54,26.20
19:56:54,26.10
19:56:54,26.00
19:57:07,25.90
19:57:07,25.80
19:57:07,25.90
19:57:07,25.80
19:57:21,25.80
19:57:21,25.80
19:57:21,25.60
19:57:21,25.50
19:57:35,25.60
19:57:35,25.50
19:57:49,25.40
19:57:49,25.30
20:03:24,25.50
20:03:24,25.60
20:03:24,25.60
20:03:38,25.60
20:03:38,25.70
20:03:53,25.60
20:03:53,25.50
20:03:53,25.60
20:04:07,25.50
20:04:07,25.50
20:04:07,25.30
20:04:22,25.10
20:04:35,25.10
20:04:35,25.10
20:04:50,24.90
20:04:50,24.70
20:05:04,24.80
20:05:04,24.70
20:05:04,24.60
20:05:04,24.50
20:05:19,24.50
20:05:19,24.60
20:05:19,24.60
20:05:34,24.50
20:05:34,24.70
20:05:34,24.60
20:05:49,24.40
20:05:49,24.50
20:05:49,24.60
20:06:03,24.70
20:06:03,24.70
20:06:03,24.60
20:06:16,24.50
20:06:16,24.50
20:06:16,24.50
20:06:16,24.50
20:06:30,24.40
20:06:30,24.20
20:06:30,24.10
20:06:30,24.00
20:06:43,23.80
20:06:43,23.70
20:06:58,23.80
20:06:58,23.60
20:06:58,23.80
20:07:11,23.70
20:07:11,23.80
20:07:11,23.80
20:07:11,23.80
20:07:26,24.00
20:07:26,23.90
20:07:26,24.10
20:07:26,24.20
20:07:39,24.20
20:07:39,24.30
20:07:39,24.30
20:07:39,24.20
20:07:54,24.10
20:07:54,24.10
20:08:07,23.90
20:08:07,24.10
20:08:07,24.10
20:08:07,24.00
20:08:22,23.90
20:08:22,23.90
20:08:22,23.90
20:08:22,23.80
20:08:35,24.00
20:08:35,23.90
20:08:35,23.80
20:08:49,23.60
20:08:49,23.60
20:09:03,23.70
20:09:03,23.70
20:09:03,23.50
20:09:17,23.60
20:09:17,23.70
20:09:17,23.80
20:09:31,24.00
20:09:31,24.10
20:09:31,24.10
20:09:46,24.30
20:09:46,24.40
20:09:46,24.30
20:10:00,24.30
20:10:14,24.30
20:10:14,24.50
20:10:28,24.70
20:10:28,24.90
20:10:28,25.10
20:10:43,25.00
20:10:43,24.90
20:10:43,25.00
20:10:56,25.20
20:10:56,25.20
20:11:10,25.20
20:11:10,25.10
20:11:10,25.20
20:11:10,25.20
20:11:24,25.20
20:11:24,25.20
20:11:24,25.30
20:11:38,25.20
20:11:38,25.20
20:11:52,25.10
20:11:52,25.10
20:12:07,25.00
20:12:07,25.20
20:12:07,25.40
20:12:07,25.30
20:12:21,25.40
20:12:21,25.40
20:12:21,25.30
20:12:35,25.40
20:12:35,25.40
20:12:49,25.30
20:12:49,25.40
20:13:04,25.50
20:13:04,25.60
20:13:04,25.70
20:13:18,25.60
20:13:18,25.80
20:13:18,26.00
20:13:32,26.10
20:13:32,26.20
20:13:32,26.20
20:13:46,26.10
20:13:46,26.20
20:14:01,26.10
20:14:01,26.10
20:14:01,26.00
20:14:01,26.00
20:14:15,26.10
20:14:15,26.00
20:14:15,26.00
20:14:28,26.10
20:14:28,26.00
20:14:28,26.10
20:14:28,26.10
20:26:35,26.00
20:26:35,26.20
20:26:49,26.20
20:26:49,26.10
20:26:49,26.10
20:26:49,26.20
20:27:04,26.40
20:27:04,26.50
20:27:17,26.50
20:27:17,26.60
20:32:07,25.20
20:32:09,25.10
20:32:12,25.10
20:32:18,25.20
20:32:23,25.00
20:32:26,25.00
20:32:35,25.00
20:32:38,25.10
20:32:40,25.10
20:32:49,25.10
20:32:54,25.30
20:33:01,25.20
20:33:03,25.00
20:33:06,25.00
20:33:09,25.00
20:33:15,25.00
20:33:22,25.00
20:33:28,25.20
20:33:33,25.00
20:33:36,25.20
20:33:44,25.20
20:33:49,25.10
20:34:03,25.10
20:34:10,25.20
20:34:15,25.20
20:34:17,25.10
20:34:23,24.90
20:34:25,25.10
20:34:28,25.30
20:34:30,25.40
20:34:38,25.50
20:34:40,25.40
20:34:43,25.30
20:34:45,25.10
20:34:55,25.00
20:35:00,24.90
20:35:10,24.90
20:35:15,24.70
20:35:21,24.70
20:35:24,24.60
20:35:26,24.60
20:35:29,24.50
20:35:41,24.50
20:35:43,24.50
20:35:58,24.40
20:36:07,24.40
20:36:13,24.50
20:36:19,24.50
20:36:24,24.50
20:36:26,24.60
20:36:34,24.50
20:36:39,24.70
20:36:41,24.60
20:36:47,24.60
20:36:50,24.70
20:36:52,24.80
20:36:55,24.80
20:37:02,24.80
20:37:05,25.00
20:37:10,25.20
20:37:23,25.00
20:37:25,24.80
20:37:35,24.60
20:37:37,24.70
20:37:40,24.80
20:37:46,24.70
20:37:48,24.70
20:37:53,24.70
20:38:07,24.50
20:38:14,24.50
20:38:17,24.60
20:38:22,24.60
20:38:28,24.60
20:38:30,24.50
20:38:33,24.60
20:38:35,24.40
20:38:42,24.30
20:38:45,24.30
20:38:50,24.30
20:38:57,24.20
20:38:59,24.10
20:39:04,24.10
20:39:11,24.00
20:39:14,24.20
20:39:16,24.30
20:39:19,24.50
20:39:25,24.30
20:39:28,24.40
20:39:30,24.50
20:39:33,24.40
20:39:39,24.60
20:39:42,24.40
20:39:44,24.30
20:39:47,24.50
